decimalLatitude,decimalLongitude,eventDate,species,label
-4.28939,54.25117,2011-03-17T20:53:06,Green Sea Turtle,1
33.365,175.354,2011-02-25T16:08,Green Sea Turtle,1
-21.936,113.971,2024-03-08T09:48:24Z,Green Sea Turtle,1
41.769,158.583,2010-08-27T06:43,Green Sea Turtle,1
11.257,-73.79,2018-04-28,Green Sea Turtle,1
19.14519,61.47008,2012-06-13T10:50:51,Green Sea Turtle,1
36.579,178.107,2009-11-09T21:01,Green Sea Turtle,1
-21.953,113.925,2023-11-15T19:46:35Z,Green Sea Turtle,1
-16.08238,54.65243,2008-10-26T12:40:55,Green Sea Turtle,1
40.27564,3.69012,2018-07-21T13:56:00+00:00,Green Sea Turtle,1
13.0576,53.05744,2011-04-21T13:42:46,Green Sea Turtle,1
42.665,177.172,2011-01-02T20:25,Green Sea Turtle,1
32.037,133.237,2010-04-16T13:52,Green Sea Turtle,1
-21.942,113.929,2024-01-10T13:56:18Z,Green Sea Turtle,1
38.5893,-28.4566,2015-03-28T11:12:00/2015-03-28T11:19:00,Green Sea Turtle,1
37.171001,25.577,2011-10-16T04:13:46,Green Sea Turtle,1
38.26707,-75.06672,2011-05-31T13:59:36,Green Sea Turtle,1
37.0007,-75.3727,1995-08-02T10:50:17,Green Sea Turtle,1
33.569219,-76.872214,2008-02-25T14:14,Green Sea Turtle,1
-21.941,113.938,2024-01-14T00:00:00Z,Green Sea Turtle,1
40.64,3.006,2017-11-15T12:59:00+00:00,Green Sea Turtle,1
14.71753,56.24788,2011-04-29T10:57:53,Green Sea Turtle,1
37.97542,-74.62971,2011-05-31T14:27:02,Green Sea Turtle,1
39.431,169.039,2012-10-20T08:11,Green Sea Turtle,1
37.5974,6.0183,2018-11-28T05:58:00+00:00,Green Sea Turtle,1
32.676,15.214,2018-02-23T08:30:00+00:00,Green Sea Turtle,1
-21.948,113.922,2023-12-17T23:52:45Z,Green Sea Turtle,1
37.5034,-75.37869,2011-05-24T18:02:53,Green Sea Turtle,1
37.815,167.677,2010-07-18T12:40,Green Sea Turtle,1
34.008,174.665,2010-04-19T19:09,Green Sea Turtle,1
26.5,-18.5,2008-09-16T06:14:04/2012-01-15T10:44:31,Green Sea Turtle,1
26.344,-113.613,2006-09-23T14:45,Green Sea Turtle,1
-33.60333,48.73618,2011-02-07T12:47:12,Green Sea Turtle,1
35.913,140.773,2011-07-22T04:27,Green Sea Turtle,1
38.5009,-28.7817,2018-05-16T11:20:00/2018-05-16T11:40:00,Green Sea Turtle,1
-15.5,141.5,2019-05-28T15:59:01/2019-10-11T16:29:59,Green Sea Turtle,1
37.65412,-75.11851,2009-05-30 15:53:32,Green Sea Turtle,1
38.963,-157.964,2000-07-28T06:17,Green Sea Turtle,1
31.5,-80.5,2004-01-02T06:22:55/2004-04-03T05:56:10,Green Sea Turtle,1
36.783,-74.683,1980-06-22T16:39:00,Green Sea Turtle,1
33.936,14.894,2018-04-03T10:40:00+00:00,Green Sea Turtle,1
47.0,-46.0,1998-07-18,Green Sea Turtle,1
35.774,18.025,2018-06-09T13:31:00+00:00,Green Sea Turtle,1
13.874,109.144,2008-02-27T16:32:25,Green Sea Turtle,1
35.489,-4.332,2016-11-09T17:23:00+00:00,Green Sea Turtle,1
37.559,151.531,2009-05-21T19:07,Green Sea Turtle,1
36.198,-165.236,1998-10-02T07:12,Green Sea Turtle,1
34.022094,-76.547805,2010-01-15T15:34,Green Sea Turtle,1
37.67229,-76.16394,2011-05-31T21:07:28,Green Sea Turtle,1
44.68,-42.21,1995-07-23,Green Sea Turtle,1
37.722,-25.7361,2016-05-29T16:42:00,Green Sea Turtle,1
36.07142,-75.35419,2007-04-30T13:25,Green Sea Turtle,1
35.322,-166.665,1999-06-01T16:00,Green Sea Turtle,1
37.7152,-25.6313,2016-05-12T12:06:00,Green Sea Turtle,1
39.982,-164.625,2000-07-27T17:04,Green Sea Turtle,1
39.0844,-28.5533,2013-07-24T12:30:00Z/2013-07-24T12:30:00Z,Green Sea Turtle,1
34.020507,-76.537506,2009-05-30T14:00,Green Sea Turtle,1
-16.57444,59.74644,2011-04-02T16:52:18,Green Sea Turtle,1
-21.78,152.45,1976,Green Sea Turtle,1
38.915,-166.046,2013-08-23T19:16,Green Sea Turtle,1
28.37995,-80.18375,2000-08-03,Green Sea Turtle,1
-21.967,113.929,2023-11-05T21:48:48Z,Green Sea Turtle,1
39.694,0.223,2017-10-25T10:54:00+00:00,Green Sea Turtle,1
-22.06067,54.35529,2010-09-22T12:31:58,Green Sea Turtle,1
36.138,163.825,2008-07-16T19:47,Green Sea Turtle,1
33.334999,11.621,2011-11-12T05:06:50,Green Sea Turtle,1
37.539,-167.953,2010-12-30T17:51,Green Sea Turtle,1
33.5249,-77.509,2018-02-09T09:28:07,Green Sea Turtle,1
36.789448,-75.159345,2015-06-19T12:48:52,Green Sea Turtle,1
14.90874,55.66011,2012-04-07T09:02:01,Green Sea Turtle,1
36.829,-155.16,2005-01-10T02:08:09,Green Sea Turtle,1
37.008,-174.184,2013-05-18T09:04,Green Sea Turtle,1
-19.17593,52.99383,2011-09-22T15:49:05,Green Sea Turtle,1
37.34,10.604,2018-05-10T11:13:00+00:00,Green Sea Turtle,1
36.4447,-25.1032,2013-07-11T20:50:00Z/2013-07-11T20:50:00Z,Green Sea Turtle,1
-21.955,113.916,2024-04-14T00:28:19Z,Green Sea Turtle,1
43.56,-44.73,1998-09-17,Green Sea Turtle,1
29.172,-170.498,1997-02-10T01:57,Green Sea Turtle,1
37.5731,-0.3425,2001-05-23T00:00:00,Green Sea Turtle,1
27.966483,-80.069633,1998-08-07,Green Sea Turtle,1
36.944,-176.591,2003-07-16T00:23:07,Green Sea Turtle,1
38.317,-74.033,1981-07-31T12:08:00,Green Sea Turtle,1
37.4628,7.2212,2019-01-07T05:09:00+00:00,Green Sea Turtle,1
41.3723,6.52599,2017-05-10T17:29:00+00:00,Green Sea Turtle,1
30.77,174.174,2012-07-10T18:37,Green Sea Turtle,1
14.70189,-20.00335,2015-06-25,Green Sea Turtle,1
36.548,11.49,2018-03-01T08:42:00+00:00,Green Sea Turtle,1
35.729921,-75.450957,2008-05-23T14:15:00,Green Sea Turtle,1
35.542999,23.994,2011-07-16T02:55:18,Green Sea Turtle,1
30.299686,-80.485925,2013-09-05T09:59,Green Sea Turtle,1
34.209,12.303,2018-05-04T08:27:00+00:00,Green Sea Turtle,1
32.741,-165.414,1998-04-22T07:03,Green Sea Turtle,1
34.931189,-75.276478,2006-12-17T11:27,Green Sea Turtle,1
37.347,-1.044,2016-06-23T14:39:00+00:00,Green Sea Turtle,1
35.027,177.125,2012-05-31T17:51,Green Sea Turtle,1
-16.74299,59.60755,2011-05-13T03:24:59,Green Sea Turtle,1
35.574,-163.611,2003-07-27T10:51:32,Green Sea Turtle,1
39.31,-0.29,2017-10-19,Green Sea Turtle,1
35.752,19.732,2018-04-08T06:50:00+00:00,Green Sea Turtle,1
21.349,123.694,2004-12-29T17:02:14,Green Sea Turtle,1
9.1981,50.6933,2012-04-23T20:18:48,Green Sea Turtle,1
41.896,-161.242,2012-09-03T19:04,Green Sea Turtle,1
38.968,-173.968,2004-10-03T17:16:58,Green Sea Turtle,1
37.683,171.317,2013-01-14T08:26,Green Sea Turtle,1
30.702,-144.024,2003-03-05T02:14:31,Green Sea Turtle,1
-22.19736,55.11217,2009-10-16T14:04:18,Green Sea Turtle,1
-27.80873,41.93042,2012-01-12T20:14:56,Green Sea Turtle,1
38.438,-164.224,2000-08-19T11:41,Green Sea Turtle,1
42.794,137.121,2011-08-05T05:24,Green Sea Turtle,1
34.096,139.948,2007-10-02T15:46,Green Sea Turtle,1
33.553,-170.746,2010-06-05T20:48,Green Sea Turtle,1
22.5,-85.5,2009-08-01T22:33:10/2009-08-16T22:10:32,Green Sea Turtle,1
-16.27174,52.55905,2010-11-04T18:12:08,Green Sea Turtle,1
35.921,154.509,2008-01-02T15:10,Green Sea Turtle,1
46.261,144.119,2011-09-12T18:32,Green Sea Turtle,1
15.50572,53.73462,2011-04-05T14:33:21,Green Sea Turtle,1
38.23799,-74.58073,2013-07-31T17:41:40,Green Sea Turtle,1
30.5,17.5,2008-03-21T08:38:20/2011-04-11T06:55:18,Green Sea Turtle,1
9.1894,57.72733,2012-01-03T19:57:59,Green Sea Turtle,1
33.149,179.298,2013-03-10T08:56,Green Sea Turtle,1
35.733,-74.917,1980-10-17T11:26:00,Green Sea Turtle,1
35.195,15.227,2018-07-01T16:12:00+00:00,Green Sea Turtle,1
38.123,10.823,2018-08-02T09:22:00+00:00,Green Sea Turtle,1
41.523,178.676,2010-10-29T12:39,Green Sea Turtle,1
35.317,-177.271,1997-07-27T07:12,Green Sea Turtle,1
30.887,-154.726,1998-02-09T13:11,Green Sea Turtle,1
-21.947,113.926,2024-02-23T09:59:37Z,Green Sea Turtle,1
37.171204,-74.860756,2019-06-27T09:49:58,Green Sea Turtle,1
34.5,-70.5,2009-09-18T17:37:38/2009-09-18T17:37:38,Green Sea Turtle,1
38.4092,-28.7189,2016-04-23T12:51:00,Green Sea Turtle,1
40.736,1.463,2017-11-16T10:55:00+00:00,Green Sea Turtle,1
34.967,-75.567,1966-04,Green Sea Turtle,1
39.833,-73.367,1981-07-31T13:01:00,Green Sea Turtle,1
35.101,160.228,2008-01-01T05:52,Green Sea Turtle,1
35.317,-75.5,1979-07-06T09:07:00,Green Sea Turtle,1
37.943,176.098,2004-04-26T09:31,Green Sea Turtle,1
29.966494,-80.452263,2011-02-27T13:38,Green Sea Turtle,1
30.398,-169.658,1997-03-05T14:11,Green Sea Turtle,1
41.468,162.839,2010-11-13T07:36,Green Sea Turtle,1
31.614,126.989,2012-05-26T18:36:03,Green Sea Turtle,1
25.5,-81.5,2010-09-25T06:08:07/2011-01-25T12:26:26,Green Sea Turtle,1
41.5,17.5,2006-12-11T05:21:50/2006-12-11T05:21:50,Green Sea Turtle,1
37.6654,-25.5119,2015-06-16T17:54:00,Green Sea Turtle,1
29.907,-170.559,2010-02-18T20:41,Green Sea Turtle,1
11.2781,-73.8647,2018-06-01/2018-08-10,Green Sea Turtle,1
30.077,152.37,2005-01-14T22:24:19,Green Sea Turtle,1
38.4817,-28.6709,2018-05-08T12:03:00,Green Sea Turtle,1
37.989,176.142,2004-04-26T20:53,Green Sea Turtle,1
-10.51321,54.50691,2011-05-03T08:56:04,Green Sea Turtle,1
37.452,-171.331,2012-10-08T19:45,Green Sea Turtle,1
33.67,-170.598,2004-06-11T02:31:17,Green Sea Turtle,1
36.9879,-75.40255,2011-05-30T16:53:23,Green Sea Turtle,1
43.79,156.819,2010-09-10T12:29,Green Sea Turtle,1
-39.33678,35.59244,2012-04-09T00:28:02,Green Sea Turtle,1
31.732,-175.176,2008-06-24T09:22,Green Sea Turtle,1
43.944,163.78,2010-10-09T10:40,Green Sea Turtle,1
38.246,1.258,2018-03-15T16:49:00+00:00,Green Sea Turtle,1
35.2289,-3.5779,2018-12-05T09:03:00+00:00,Green Sea Turtle,1
46.3583335876,-41.1583328247,1994-09-16T00:00:00Z,Green Sea Turtle,1
37.301,160.629,2012-01-21T17:20,Green Sea Turtle,1
35.453,173.882,2011-01-18T07:13,Green Sea Turtle,1
15.94872,55.09564,2012-05-08T01:54:45,Green Sea Turtle,1
37.534,-164.795,2000-05-31T16:17,Green Sea Turtle,1
40.662689,-72.264031,2011-08-24T10:59:47,Green Sea Turtle,1
40.788,1.726,2017-11-02T09:46:00+00:00,Green Sea Turtle,1
37.2886,2.0416,2018-10-05T09:33:00+00:00,Green Sea Turtle,1
38.154,147.153,2010-06-06T12:13,Green Sea Turtle,1
39.18752,5.76709,2017-07-04T10:50:00+00:00,Green Sea Turtle,1
38.122,-0.6228,2017-12-26T06:46:00+00:00,Green Sea Turtle,1
37.317,134.519,2011-12-07T17:22,Green Sea Turtle,1
11.257,-73.79,2018-05-18,Green Sea Turtle,1
38.2996,4.1716,2018-07-31T05:00:00+00:00,Green Sea Turtle,1
30.104809,-80.464366,2009-10-04T17:18:00,Green Sea Turtle,1
38.6464,2.6108,2018-10-17T20:35:00+00:00,Green Sea Turtle,1
43.188,156.371,2011-09-20T06:12,Green Sea Turtle,1
-2.16666,67.70387,2011-03-12T07:58:23,Green Sea Turtle,1
39.585,-166.801,2008-08-13T09:02,Green Sea Turtle,1
-20.64259,57.99223,2011-01-02T09:00:47,Green Sea Turtle,1
-10.35754,50.41951,2011-10-26T06:27:11,Green Sea Turtle,1
15.89221,55.69768,2012-05-01T20:10:36,Green Sea Turtle,1
-39.771,29.87065,2012-03-12T15:48:22,Green Sea Turtle,1
35.584,173.855,2008-05-06T08:55,Green Sea Turtle,1
46.238,141.446,2011-08-14T16:55,Green Sea Turtle,1
33.225,134.269,2010-05-14T11:49,Green Sea Turtle,1
40.435,179.227,2012-08-12T17:37,Green Sea Turtle,1
29.78939,-80.27633,2015-03-03T15:10:40,Green Sea Turtle,1
40.2313,-71.3599,2018-08-16T14:28:46,Green Sea Turtle,1
-29.73074,45.73594,2009-11-12T13:34:28,Green Sea Turtle,1
39.616829,-73.229614,2021-09-04T11:09:30,Green Sea Turtle,1
-31.00047,44.57561,2009-11-19T08:14:40,Green Sea Turtle,1
33.918651,-76.675768,2009-04-24T14:58,Green Sea Turtle,1
37.6945,-25.7207,2016-06-20T14:18:00,Green Sea Turtle,1
38.5967,-28.2105,2016-07-27T11:47:00/2016-07-27T12:15:00,Green Sea Turtle,1
-21.949,113.926,2023-12-07T00:29:06Z,Green Sea Turtle,1
42.542,172.378,2010-08-22T07:29,Green Sea Turtle,1
37.904,8.508,2016-11-27T10:24:00+00:00,Green Sea Turtle,1
36.7119,0.0397,2018-10-20T10:55:00+00:00,Green Sea Turtle,1
43.6416664124,-46.4666671753,1994-07-30T00:00:00Z,Green Sea Turtle,1
11.2781,-73.8647,2018-06-01/2018-08-10,Green Sea Turtle,1
-21.931,113.92,2023-11-24T04:52:44Z,Green Sea Turtle,1
33.06,133.871,2010-04-20T03:27,Green Sea Turtle,1
-21.948,113.93,2024-02-16T09:52:41Z,Green Sea Turtle,1
30.619,-164.24,1998-11-28T07:54,Green Sea Turtle,1
38.725,4.362,2018-01-03T08:34:00+00:00,Green Sea Turtle,1
36.602,162.484,2012-06-02T12:14,Green Sea Turtle,1
46.0416660309,-42.7166671753,1999-07-21T00:00:00Z,Green Sea Turtle,1
38.848,-179.385,2012-06-13T18:23,Green Sea Turtle,1
-7.56434,48.72291,2011-02-01T07:51:04,Green Sea Turtle,1
31.479,172.428,2008-04-27T16:07,Green Sea Turtle,1
38.01665,-74.31141,2017-10-27T08:23:14,Green Sea Turtle,1
-21.949,113.919,2024-01-26T11:01:51Z,Green Sea Turtle,1
38.9854,0.0601,2017-11-30T06:41:00+00:00,Green Sea Turtle,1
30.366136,-80.366103,2010-04-01T10:42,Green Sea Turtle,1
35.237999,11.296,2011-09-10T16:40:39,Green Sea Turtle,1
36.43867,-2.805167,1999-06-14T09:09:36,Green Sea Turtle,1
35.398576,-75.435922,2008-06-14T11:43:00,Green Sea Turtle,1
23.083,118.304,2005-07-03T15:20:15,Green Sea Turtle,1
38.192,174.938,2012-12-12T18:55,Green Sea Turtle,1
40.91277,8.56634,2017-07-15T07:29:00+00:00,Green Sea Turtle,1
40.478,150.671,2011-08-15T17:10,Green Sea Turtle,1
11.201974,-74.227159,2022,Green Sea Turtle,1
25.574,122.191,2005-12-27T22:15:48,Green Sea Turtle,1
45.83,-42.0,1995-09-18,Green Sea Turtle,1
36.400012,-75.511856,2008-06-05T10:52:00,Green Sea Turtle,1
-38.48558,34.25565,2012-03-18T15:05:45,Green Sea Turtle,1
37.92052,-74.85288,2012-06-08T13:37:21,Green Sea Turtle,1
34.459,16.428,2018-07-10T05:42:00+00:00,Green Sea Turtle,1
40.5,-48.5,2009-08-04T16:43:51/2009-08-05T01:58:17,Green Sea Turtle,1
-25.1284,49.83264,2011-12-01T18:02:59,Green Sea Turtle,1
-21.985,113.893,2024-04-21T11:12:45Z,Green Sea Turtle,1
38.822,0.279,2016-10-06T15:01:00+00:00,Green Sea Turtle,1
-21.928,113.861,2023-11-27T09:21:45Z,Green Sea Turtle,1
15.69121,53.20606,2011-04-08T16:13:16,Green Sea Turtle,1
35.483,-175.098,2003-07-07T09:11:34,Green Sea Turtle,1
37.10199,-76.09264,2011-05-31T17:07:34,Green Sea Turtle,1
37.14763,0.18511,2017-02-02T15:47:00+00:00,Green Sea Turtle,1
-21.955,113.916,2024-01-18T16:11:02Z,Green Sea Turtle,1
36.874,147.976,2010-06-07T14:34,Green Sea Turtle,1
37.232,-179.374,2012-11-07T20:25,Green Sea Turtle,1
40.387,152.985,2011-10-24T17:18,Green Sea Turtle,1
40.23768,3.67753,2018-07-21T05:14:00+00:00,Green Sea Turtle,1
37.79045,-75.26411,2011-07-27T14:33:43,Green Sea Turtle,1
11.257,-73.79,2016-06-11/2016-07-16,Green Sea Turtle,1
30.793,-166.131,2004-04-22T10:00:32,Green Sea Turtle,1
7.19396,59.7,2011-01-12T19:23:45,Green Sea Turtle,1
38.967,170.908,2010-11-25T05:42,Green Sea Turtle,1
37.266,154.938,2010-10-18T04:58,Green Sea Turtle,1
36.891,-170.999,2012-10-17T09:13,Green Sea Turtle,1
36.684,136.796,2011-07-15T13:25,Green Sea Turtle,1
-21.991,113.926,2024-02-29T09:37:58Z,Green Sea Turtle,1
32.585,-155.561,2003-05-11T09:34:00,Green Sea Turtle,1
36.983,11.259,2018-02-25T13:31:00+00:00,Green Sea Turtle,1
37.4868,0.6461,2017-12-31T07:02:00+00:00,Green Sea Turtle,1
15.753,-81.969,2004-10-17T04:03:04,Green Sea Turtle,1
42.305,160.966,2010-10-18T09:20,Green Sea Turtle,1
39.365,167.997,2012-01-15T03:28,Green Sea Turtle,1
40.0278,-72.5233,2016-08-02T17:23:00,Green Sea Turtle,1
34.577,-161.802,1998-05-30T13:44,Green Sea Turtle,1
35.79,19.883,2018-04-07T15:41:00+00:00,Green Sea Turtle,1
30.753,-165.855,2003-04-27T01:13:56,Green Sea Turtle,1
44.9,-42.18,1995-07-22,Green Sea Turtle,1
35.209999,12.068,2011-12-14T00:52:02,Green Sea Turtle,1
45.7749996185,-43.6833343506,1995-09-17T00:00:00Z,Green Sea Turtle,1
27.433,-80.25,1967-11,Green Sea Turtle,1
30.031,-154.182,2003-02-01T19:03:57,Green Sea Turtle,1
33.742241,-77.553319,2006-02-01T13:05,Green Sea Turtle,1
-35.81553,27.52341,2012-11-09T20:19:54,Green Sea Turtle,1
37.526867,-0.421933,2003-03-06T00:00:00,Green Sea Turtle,1
29.7,175.937,2010-02-06T09:35,Green Sea Turtle,1
40.204,5.581,2016-11-20T07:15:00+00:00,Green Sea Turtle,1
37.16057,-76.1122,2012-06-08T18:14:29,Green Sea Turtle,1
-17.5,-74.5,2003-12-13T19:04:30/2007-03-28T15:29:03,Green Sea Turtle,1
36.767,168.437,2012-11-27T07:54,Green Sea Turtle,1
-40.68523,23.26036,2012-08-04T18:37:12,Green Sea Turtle,1
37.5695,2.9061,2018-07-18T18:06:00+00:00,Green Sea Turtle,1
40.296,-159.58,2008-10-16T09:22,Green Sea Turtle,1
37.85685,0.94038,2017-02-28T15:53:00+00:00,Green Sea Turtle,1
32.5,-80.5,2003-12-30T08:11:47/2004-04-08T05:05:16,Green Sea Turtle,1
46.31,-42.68,2004-08-28,Green Sea Turtle,1
36.316,-74.9877,2018-01-31T10:56:15,Green Sea Turtle,1
-21.956,113.906,2023-12-06T15:02:22Z,Green Sea Turtle,1
33.91,13.112,2018-01-17T09:29:00+00:00,Green Sea Turtle,1
36.972,27.376,2011-08-24T05:01:13,Green Sea Turtle,1
37.6804,-0.6655,2018-12-18T06:42:00+00:00,Green Sea Turtle,1
-21.42724,55.4805,2009-12-18T02:32:49,Green Sea Turtle,1
37.278,155.912,2011-12-23T16:24,Green Sea Turtle,1
39.587,4.921,2017-12-16T13:44:00+00:00,Green Sea Turtle,1
24.12,-112.156,1999-10-21T03:29:14,Green Sea Turtle,1
40.882,1.533,2017-11-11T08:42:00+00:00,Green Sea Turtle,1
-21.951,113.918,2024-02-05T11:00:43Z,Green Sea Turtle,1
-4.45708,48.58292,2011-03-10T19:55:18,Green Sea Turtle,1
34.007062,-76.92433,2009-11-08T15:26,Green Sea Turtle,1
28.29263,-80.19719,2004-08-21,Green Sea Turtle,1
-21.988,113.946,2023-11-05T14:17:11Z,Green Sea Turtle,1
34.764,15.122,2018-07-13T06:33:00+00:00,Green Sea Turtle,1
38.789,154.557,2009-07-24T18:31,Green Sea Turtle,1
-7.44992,48.76601,2011-02-01T13:03:15,Green Sea Turtle,1
33.2337,-15.5923,2007-02-06T17:00:00+00:00,Green Sea Turtle,1
37.150122,-75.619324,2015-05-25T09:53:49,Green Sea Turtle,1
40.845,151.413,2010-09-25T11:19,Green Sea Turtle,1
1.29061,50.25499,2011-12-07T06:54:21,Green Sea Turtle,1
34.902,172.87,2011-02-20T08:51,Green Sea Turtle,1
6.57199,59.29161,2011-12-25T02:52:46,Green Sea Turtle,1
-21.16262,55.24778,2011-01-27T07:34:20,Green Sea Turtle,1
37.663,162.534,2011-12-02T17:31,Green Sea Turtle,1
33.393,-157.535,2004-04-23T18:35:24,Green Sea Turtle,1
34.14013,-77.099033,2008-04-11T10:22:00,Green Sea Turtle,1
38.26721,-74.55962,2011-05-31T13:48:09,Green Sea Turtle,1
-21.932,113.96,2024-03-07T02:11:06Z,Green Sea Turtle,1
22.77,-111.06,2003-08-08T13:50:34,Green Sea Turtle,1
27.467,-80.017,1964-11,Green Sea Turtle,1
1.03529,54.78775,2011-12-05T17:34:43,Green Sea Turtle,1
18.68064,-87.71131,2006-03-06,Green Sea Turtle,1
-24.9314,152.4867,1978,Green Sea Turtle,1
11.2781,-73.8647,2017-06-01/2017-08-10,Green Sea Turtle,1
30.166325,-80.491997,2010-03-31T15:31,Green Sea Turtle,1
27.5,-85.5,2009-06-21T19:37:10/2009-06-26T22:20:57,Green Sea Turtle,1
37.955774,-74.572127,1999-06-28T14:10,Green Sea Turtle,1
37.2185,-76.14045,2012-06-06T18:34:55,Green Sea Turtle,1
34.329,-171.004,2010-06-14T09:21,Green Sea Turtle,1
39.498,-176.399,2004-07-16T18:19:51,Green Sea Turtle,1
-21.958,113.935,2024-04-12T01:08:30Z,Green Sea Turtle,1
42.439,-152.479,2011-09-08T18:54,Green Sea Turtle,1
39.033,-74.0,1979-08-06T10:41:00,Green Sea Turtle,1
39.228,5.702,2018-01-19T10:33:00+00:00,Green Sea Turtle,1
40.249,4.879,2018-02-04T14:14:00+00:00,Green Sea Turtle,1
36.891,148.84,2003-12-08T14:16,Green Sea Turtle,1
39.7667,0.3833,2000-06-02T00:00:00,Green Sea Turtle,1
35.67173,-75.215838,2007-04-22T14:02,Green Sea Turtle,1
37.722,154.683,2008-01-07T05:14,Green Sea Turtle,1
39.208,-167.767,2000-07-30T15:31,Green Sea Turtle,1
-22.5,152.5,2018-01-18T09:59:41/2018-01-18T18:43:58,Green Sea Turtle,1
25.93012,-81.85182,2018-10-13T15:58:46,Green Sea Turtle,1
37.004,19.286,2018-04-19T15:04:00+00:00,Green Sea Turtle,1
26.5,50.5,2016-07-17T06:03:10/2016-07-17T06:03:10,Green Sea Turtle,1
36.521,142.055,2010-06-07T05:13,Green Sea Turtle,1
37.24579,-74.78301,2016-12-23T13:24:23,Green Sea Turtle,1
33.47,-166.386,1999-01-13T19:46,Green Sea Turtle,1
40.209,173.367,2012-09-29T18:07,Green Sea Turtle,1
36.87561,-75.001831,2017-05-10T15:47,Green Sea Turtle,1
34.82,24.200001,2010-09-26T03:58:31,Green Sea Turtle,1
40.054,175.668,2011-01-12T08:26,Green Sea Turtle,1
36.5,18.5,2018-03-18T13:49:40/2018-05-25T08:43:11,Green Sea Turtle,1
-2.05317,46.6151,2011-11-04T12:48:52,Green Sea Turtle,1
39.417,151.613,2009-06-13T06:32,Green Sea Turtle,1
43.373,177.467,2012-09-14T17:45,Green Sea Turtle,1
37.39689,15.33726,2022-05-28T15:15:00,Green Sea Turtle,1
-25.14373,33.81624,2012-06-24T07:28:49,Green Sea Turtle,1
-21.952,113.92,2024-02-28T14:39:16Z,Green Sea Turtle,1
34.5,20.5,2017-09-06T04:46:56/2017-09-07T11:48:17,Green Sea Turtle,1
34.5,19.5,2010-06-13T12:29:15/2010-06-13T16:31:51,Green Sea Turtle,1
40.156,177.587,2010-12-01T06:02,Green Sea Turtle,1
35.935,173.568,2012-12-09T08:37,Green Sea Turtle,1
2.181,46.37805,2011-11-22T07:53:21,Green Sea Turtle,1
39.243,5.668,2017-11-24T07:50:00+00:00,Green Sea Turtle,1
40.512,-170.278,2000-09-06T05:04,Green Sea Turtle,1
39.6667,-74.0295,1995-07-24T12:59:53,Green Sea Turtle,1
27.077,124.452,2005-08-16T18:50:47,Green Sea Turtle,1
35.917,-177.827,1997-08-01T13:51,Green Sea Turtle,1
30.757,-166.392,2004-03-04T03:46:27,Green Sea Turtle,1
36.7122,0.0521,2018-10-20T11:35:00+00:00,Green Sea Turtle,1
-21.952,113.925,2023-11-21T23:08:34Z,Green Sea Turtle,1
37.7022,-25.611,2019-07-11T16:56:00,Green Sea Turtle,1
34.733665,-76.339041,2008-04-11T13:40:00,Green Sea Turtle,1
36.594,-177.891,2011-03-02T18:03,Green Sea Turtle,1
36.262,-3.643,2016-10-30T08:15:00+00:00,Green Sea Turtle,1
36.5,18.5,2018-09-10T03:41:42/2018-09-17T16:40:53,Green Sea Turtle,1
-39.98043,36.80466,2012-03-23T06:10:39,Green Sea Turtle,1
37.1292,2.062,2017-12-11T03:58:00+00:00,Green Sea Turtle,1
-36.9479,174.4646,1986-07,Green Sea Turtle,1
11.2781,-73.8647,2017-06-01/2017-08-10,Green Sea Turtle,1
37.296,177.495,2006-11-10T15:48,Green Sea Turtle,1
41.14987,5.47223,2017-10-11T12:59:00+00:00,Green Sea Turtle,1
40.666,147.069,2009-08-10T06:52,Green Sea Turtle,1
44.048,137.413,2011-08-21T16:40,Green Sea Turtle,1
46.254,138.491,2011-08-27T07:30,Green Sea Turtle,1
37.4,-74.7,1979-09-16T14:58:00,Green Sea Turtle,1
30.792,168.31,2004-03-24T10:11:00,Green Sea Turtle,1
5.57619,48.70054,2011-12-30T00:16:55,Green Sea Turtle,1
43.85,-46.26,2002-07-15,Green Sea Turtle,1
20.5,-44.5,2010-02-04T15:51:58/2010-02-05T02:08:48,Green Sea Turtle,1
35.763123,-75.107414,2012-08-30T14:52,Green Sea Turtle,1
32.443,20.183,2018-04-08T08:54:00+00:00,Green Sea Turtle,1
36.3338,-75.6092,1995-08-01T12:47:55,Green Sea Turtle,1
35.353001,25.242001,2011-10-08T04:07:39,Green Sea Turtle,1
37.161,168.176,2009-11-30T08:40,Green Sea Turtle,1
21.174,-116.657,2004-03-24T02:32:56,Green Sea Turtle,1
43.925,159.21,2011-09-22T07:48,Green Sea Turtle,1
35.952,15.771,2018-03-06T10:21:00+00:00,Green Sea Turtle,1
45.1,-42.68,2000-06-29,Green Sea Turtle,1
36.352,19.032,2018-03-21T14:00:00+00:00,Green Sea Turtle,1
37.27,-26.05,2000-07-03T13:28:00Z/2000-07-03T13:28:00Z,Green Sea Turtle,1
30.592,132.126,2010-04-13T03:03,Green Sea Turtle,1
46.0,-42.0,1997-09-07,Green Sea Turtle,1
30.166306,-80.602228,2011-04-08T12:47,Green Sea Turtle,1
39.35,173.167,2012-11-04T08:49,Green Sea Turtle,1
11.257,-73.79,2016-06-11/2016-07-16,Green Sea Turtle,1
39.133,-73.533,1979-10-18T12:00:00,Green Sea Turtle,1
-21.942,113.931,2024-01-10T22:30:15Z,Green Sea Turtle,1
